   1.0000000000000000e+00	   9.5625314841561937e-01	   8.5353916030820853e-01	   9.0725724173391120e-01	   7.8538930750148528e-01	   6.5136986707178735e-01	   7.2046381421487976e-02	  -3.3514774906046024e-01	   7.5959304137554895e-01	   1.2480515955711183e-01	   5.4027618353466500e-01	   7.9559493911849444e-01	   6.4538792272168166e-01	   6.3366210862352257e-01	   7.3136238550218380e-01	   8.9106120102419828e-01	   8.4418070191413219e-01	   8.4452908006653593e-01	   7.6153452851767933e-01	   7.7781366388781092e-01	
   9.5625314841561937e-01	   1.0000000000000000e+00	   9.5938968835757521e-01	   9.8415923471530997e-01	   8.8376476271486604e-01	   8.2411152522215225e-01	   2.7857262052059689e-01	  -8.3703663911353449e-02	   9.0830499776056595e-01	   4.0766524468605769e-01	   7.4122586467584139e-01	   9.1991811204341811e-01	   8.2927156680291592e-01	   8.0522404442325235e-01	   8.9373498822488529e-01	   9.7766848018048336e-01	   8.8725270982261029e-01	   7.7620795830077172e-01	   8.6522665616996852e-01	   8.2649614286258088e-01	
   8.5353916030820853e-01	   9.5938968835757521e-01	   1.0000000000000000e+00	   9.9027546447857129e-01	   8.5831881154997647e-01	   9.3183248319031964e-01	   4.9152884552485876e-01	   1.6078234425487381e-01	   9.8598067374721965e-01	   6.0056346083198286e-01	   8.8105502508416778e-01	   9.4564451097748836e-01	   9.3485639731212389e-01	   9.1794885544043692e-01	   9.6140831089677958e-01	   9.5937414931147658e-01	   8.2208190573712336e-01	   6.2278773399767751e-01	   8.6940970682769747e-01	   7.6032246821955107e-01	
   9.0725724173391120e-01	   9.8415923471530997e-01	   9.9027546447857129e-01	   1.0000000000000000e+00	   8.8622659328606757e-01	   9.0529781991926528e-01	   4.3746888152428476e-01	   7.5639556719211409e-02	   9.5974423508467788e-01	   5.1542926941043943e-01	   8.3570353011242382e-01	   9.3365151394380508e-01	   9.0449580582134614e-01	   8.9204439599228058e-01	   9.3770366779381531e-01	   9.7127896410175230e-01	   8.3170784087344407e-01	   6.6651958698922908e-01	   8.4869979494260783e-01	   7.5783147604777201e-01	
   7.8538930750148528e-01	   8.8376476271486604e-01	   8.5831881154997647e-01	   8.8622659328606757e-01	   1.0000000000000000e+00	   8.5118768636108788e-01	   4.4095241998238893e-01	   1.6838732804775644e-01	   8.3570223082144512e-01	   5.3284847097139920e-01	   7.5175711475590679e-01	   8.1877378801749945e-01	   8.4265534046424539e-01	   8.2231610313627823e-01	   8.5157003311622004e-01	   8.7882701523921225e-01	   6.6764569312098287e-01	   5.1287996811643899e-01	   6.9280291869224975e-01	   6.5678873253805070e-01	
   6.5136986707178735e-01	   8.2411152522215225e-01	   9.3183248319031964e-01	   9.0529781991926528e-01	   8.5118768636108788e-01	   1.0000000000000000e+00	   7.6048228073094903e-01	   4.9159280323623833e-01	   9.6429598204712297e-01	   7.8215746923113028e-01	   9.7525853892359715e-01	   8.7851735147737264e-01	   9.9400712982476991e-01	   9.9634501765061900e-01	   9.5522801805479141e-01	   8.5820438604017679e-01	   6.0936487437508235e-01	   3.2188355443584515e-01	   7.3161750039612139e-01	   5.4237071755626709e-01	
   7.2046381421487976e-02	   2.7857262052059689e-01	   4.9152884552485876e-01	   4.3746888152428476e-01	   4.4095241998238893e-01	   7.6048228073094903e-01	   1.0000000000000000e+00	   8.8649223893560225e-01	   5.8779886996121511e-01	   7.6333045019618195e-01	   7.9306441756966384e-01	   4.1489870307806165e-01	   7.2923044450029240e-01	   7.8432018882237220e-01	   5.7542973467893810e-01	   3.3771291523473873e-01	  -1.6958496070984409e-02	  -3.5220219410635029e-01	   1.9368803850382577e-01	  -1.0033965615438885e-01	
  -3.3514774906046024e-01	  -8.3703663911353449e-02	   1.6078234425487381e-01	   7.5639556719211409e-02	   1.6838732804775644e-01	   4.9159280323623833e-01	   8.8649223893560225e-01	   1.0000000000000000e+00	   3.0252483422356680e-01	   7.8895877983328222e-01	   5.7887537168358338e-01	   1.5076615671056298e-01	   4.8170641448950374e-01	   5.1030002232831839e-01	   3.2354732527380037e-01	   2.4501141819524355e-02	  -2.6297600178890290e-01	  -6.0649769977879275e-01	  -1.5034619978010318e-02	  -2.7480248531016577e-01	
   7.5959304137554895e-01	   9.0830499776056595e-01	   9.8598067374721965e-01	   9.5974423508467788e-01	   8.3570223082144512e-01	   9.6429598204712297e-01	   5.8779886996121511e-01	   3.0252483422356680e-01	   1.0000000000000000e+00	   7.2091446209685228e-01	   9.3733472910781057e-01	   9.4574308566112264e-01	   9.7388711567372466e-01	   9.5384466862964434e-01	   9.8346487230300550e-01	   9.3478968656098615e-01	   7.8223050653767501e-01	   5.2804530960115303e-01	   8.6032887784306400e-01	   7.1687476551035667e-01	
   1.2480515955711183e-01	   4.0766524468605769e-01	   6.0056346083198286e-01	   5.1542926941043943e-01	   5.3284847097139920e-01	   7.8215746923113028e-01	   7.6333045019618195e-01	   7.8895877983328222e-01	   7.2091446209685228e-01	   1.0000000000000000e+00	   8.6052572472328259e-01	   6.5567550104022465e-01	   8.1578633324127869e-01	   7.8112092035207659e-01	   7.6314102863086963e-01	   5.4054016126770810e-01	   3.6137539048590217e-01	  -1.7096034269419309e-02	   5.6785579543592968e-01	   3.5710060209455308e-01	
