                      Inf	   5.8784351293832149e-01	   1.0499739255377769e+00	   9.2561171940955456e-01	   7.1417428182294962e-01	   9.7041442881886864e-01	   8.5633604544694153e-01	   8.0674073531047297e-01	   6.0340440760203895e-01	  -2.3115165999985704e-01	   1.0230268975402617e+00	   8.4098079573646434e-01	   1.2747155011703635e+00	   9.0508910548974386e-01	   6.4374496959420180e-01	   8.8754486803374244e-01	  -6.6604360200572088e-01	  -1.1652784312144278e+00	  -2.0386190422139142e-01	  -1.0153284181381392e+00	
   5.8784351293832149e-01	                      Inf	   7.6235535116264619e-01	   2.0578273547136017e-01	   1.0696137417776447e-01	   6.2743392351662708e-01	   4.2659416655263649e-01	  -1.3417439745295406e-01	  -2.0671348751047561e-01	   4.1828528339779214e-01	   5.2982690884779893e-01	  -5.4677529974971065e-02	   3.7055843951412226e-01	   2.5913532018025509e-01	  -2.1481797889114121e-01	  -3.9228093323146890e-02	  -2.5242526416285460e+00	  -7.8252265167366197e-01	  -1.5772460086199682e+00	  -6.7330227736373038e-01	
   1.0499739255377769e+00	   7.6235535116264619e-01	                      Inf	   1.2035341207757604e+00	   1.0332978971904787e+00	   1.6762370680829417e+00	   1.4594577814303897e+00	   7.2609785327976584e-01	   6.6330136487192803e-01	  -6.2159381488634993e-02	   1.5608036224432971e+00	   8.4440578735707650e-01	   1.5930106885141195e+00	   1.3694409590709173e+00	   6.5855714783966057e-01	   7.9238284254411140e-01	  -9.1251580843353786e-01	  -1.8158068484564285e+00	  -3.5833662435232150e-01	  -1.3620765790451854e+00	
   9.2561171940955456e-01	   2.0578273547136017e-01	   1.2035341207757604e+00	                      Inf	   2.3389939039844423e+00	   1.1749433541844121e+00	   1.8078466423926145e+00	   1.4232902493164767e+00	   1.4544722302931745e+00	  -2.5408480719937893e-01	   1.5830858974798248e+00	   1.4449614871877359e+00	   1.8364788293725791e+00	   2.6059755605919239e+00	   1.3217133966873653e+00	   1.5582337737097400e+00	  -2.9310399288526495e-01	  -1.0812346300726094e+00	   1.7166292595049562e-01	  -8.8213465805702185e-01	
   7.1417428182294962e-01	   1.0696137417776447e-01	   1.0332978971904787e+00	   2.3389939039844423e+00	                      Inf	   1.1428256057283446e+00	   1.8193677429745869e+00	   1.2864249955494196e+00	   1.6484110930383462e+00	  -1.5950333701476141e-01	   1.5064225936428446e+00	   1.2651678916396796e+00	   1.4569098378458558e+00	   2.3041828340625954e+00	   1.2495814631741724e+00	   1.3144678379139274e+00	  -2.0152586134678910e-01	  -8.4191693177635440e-01	   2.6821121283192639e-01	  -6.6372685039056178e-01	
   9.7041442881886864e-01	   6.2743392351662708e-01	   1.6762370680829417e+00	   1.1749433541844121e+00	   1.1428256057283446e+00	                      Inf	   1.7020098857186980e+00	   6.7250822339957961e-01	   7.9144762545702840e-01	   1.6026103588090715e-01	   2.0502837257828634e+00	   7.3312053730762339e-01	   1.4165247339532665e+00	   1.4119152618487689e+00	   5.9062932575136784e-01	   6.7926342284027441e-01	  -7.9700250176769782e-01	  -1.0664392919876029e+00	  -2.2006868258428547e-01	  -7.8670808821158000e-01	
   8.5633604544694153e-01	   4.2659416655263649e-01	   1.4594577814303897e+00	   1.8078466423926145e+00	   1.8193677429745869e+00	   1.7020098857186980e+00	                      Inf	   8.9368353003662482e-01	   1.0623757869914487e+00	   4.9074161751174843e-02	   2.5439061850859694e+00	   9.2822370131211596e-01	   1.5412747746390205e+00	   2.1038143715707873e+00	   8.2927433105297155e-01	   9.5328125734671343e-01	  -5.3466885424225530e-01	  -1.0815538600979786e+00	  -3.9100046907458261e-02	  -7.9666975058127132e-01	
   8.0674073531047297e-01	  -1.3417439745295406e-01	   7.2609785327976584e-01	   1.4232902493164767e+00	   1.2864249955494196e+00	   6.7250822339957961e-01	   8.9368353003662482e-01	                      Inf	   1.6871929866305304e+00	  -7.0434925279556992e-01	   8.2877062327431861e-01	   2.7043553532927445e+00	   1.3165572500140292e+00	   1.2785473096151574e+00	   2.6747383351234810e+00	   2.4745278072195869e+00	   4.5206106007898476e-02	  -7.4141733523847697e-01	   5.0323167833374671e-01	  -7.2339034185292350e-01	
   6.0340440760203895e-01	  -2.0671348751047561e-01	   6.6330136487192803e-01	   1.4544722302931745e+00	   1.6484110930383462e+00	   7.9144762545702840e-01	   1.0623757869914487e+00	   1.6871929866305304e+00	                      Inf	  -3.6023815611185278e-01	   9.5699250121069068e-01	   1.5038864897936379e+00	   1.1526579604760390e+00	   1.4035777209966145e+00	   1.6724790364210540e+00	   1.4411189446958821e+00	   9.4047029557442180e-02	  -5.3332950532649814e-01	   6.2798818073701312e-01	  -4.4187802376380453e-01	
  -2.3115165999985704e-01	   4.1828528339779214e-01	  -6.2159381488634993e-02	  -2.5408480719937893e-01	  -1.5950333701476141e-01	   1.6026103588090715e-01	   4.9074161751174843e-02	  -7.0434925279556992e-01	  -3.6023815611185278e-01	                      Inf	   9.2323197496360102e-02	  -7.2712738602150939e-01	  -2.9710575448960036e-01	  -1.7996493605130182e-01	  -7.5926629215113151e-01	  -6.8918524513403590e-01	  -4.0754199967960164e-01	   2.5668820881877408e-01	  -4.5708522291464182e-01	   4.4687160041689172e-01	
